status,start_time_main,version,notes,pc_name,threads,dataset,print_out_data,y_classes,x_features,n-train,n-test,seed_val,m_time,m_console,alpha,beta,beta_dict,score_threshold,msub_time,msub_console,c_time,count_miss,cb,max_itr,ibudget,adv_idx_ls,glo_cut_v0,glo_cut_v1,glo_cut_v2,wbudget,mst_train_acc,mst_test_acc,adv_train_acc,adv_test_acc,mst_idx_example_ls,mst_idx_example_count,adv_idx_example_ls,adv_idx_example_count,time_s,record_folder
completed,2022-10-09_18-53-27,1.1,x-added record arguement,Elderax,10,phishing,1,3,23,947,406,,20,1,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,1,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,80.89,79.31,77.61,77.34,,,,,11,
completed,2022-10-09_18-54-06,1.1,,Elderax,10,phishing,1,3,23,947,406,,20,0,4,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,1,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,68.11,70.94,61.88,62.56,,,,,11,
completed,2022-10-09_18-54-19,1.1,,Elderax,10,phishing,1,3,23,947,406,,20,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,1,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,80.89,79.31,77.61,77.34,,,,,11,
completed,2022-10-09_18-54-31,1.1,,Elderax,10,phishing,1,3,23,947,406,,20,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,1,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,8,80.89,79.31,77.61,77.34,,,,,11,
completed,2022-10-09_18-55-23,1.1,,Elderax,10,phishing,1,3,23,947,406,,20,0,2,5,{0: 50},1,5,0,0,0,0,1,2,[0],FALSE,TRUE,FALSE,5,77.61,77.34,77.61,77.34,,,,,11,
completed,2022-10-09_18-55-35,1.1,,Elderax,10,phishing,1,3,23,947,406,,20,0,2,5,"{0: 50, 1: 50}",1,5,0,0,0,0,1,2,"[0, 1]",FALSE,TRUE,FALSE,5,77.61,77.34,77.61,77.34,,,,,11,
completed,2022-10-09_18-55-51,1.1,,Elderax,10,phishing,1,3,23,947,406,,20,0,2,5,"{0: 50, 1: 50, 2: 50}",1,5,0,0,0,0,1,2,"[0, 1, 2]",FALSE,TRUE,FALSE,5,77.61,77.34,77.61,77.34,,,,,11,
completed,2022-10-09_18-56-04,1.1,,Elderax,10,phishing,1,3,23,947,406,,20,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50}",1,5,0,0,0,0,1,2,"[0, 1, 2, 3, 4]",FALSE,TRUE,FALSE,5,80.89,79.31,77.61,77.34,,,,,11,
completed,2022-10-09_18-56-16,1.1,,Elderax,10,phishing,1,3,23,947,406,,20,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50}",1,5,0,0,0,0,1,2,"[0, 1, 2, 3, 4, 5, 6]",FALSE,TRUE,FALSE,5,80.89,79.31,77.61,77.34,,,,,11,
completed,2022-10-09_18-56-28,1.1,,Elderax,10,phishing,1,3,23,947,406,,20,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50, 10: 50, 11: 50, 12: 50, 13: 50, 14: 50, 15: 50, 16: 50, 17: 50, 18: 50, 19: 50}",1,5,0,0,0,0,1,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",FALSE,TRUE,FALSE,5,79.62,78.33,77.61,77.34,,,,,12,
completed,2022-10-09_18-56-48,1.1,,Elderax,10,phishing,1,3,23,947,406,,20,0,2,5,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,77.61,77.34,77.61,77.34,,,,,11,
completed,2022-10-09_18-57-06,1.1,,Elderax,10,phishing,1,3,23,947,406,,20,0,2,5,{7: 50},1,5,0,0,0,0,20,2,[7],FALSE,TRUE,FALSE,5,77.61,77.34,77.61,77.34,,,,,43,
interrupted,2022-10-09_18-58-11,1.1,,Elderax,10,phishing,1,3,23,947,406,,20,0,2,5,{7: 50},1,5,0,0,0,0,-1,2,[7],FALSE,TRUE,FALSE,5,77.61,77.34,,,,,,,,
completed,2022-10-09_19-28-46,1.1,,Elderax,10,phishing,1,3,23,947,406,,5,0,2,5,{11: 50},1,5,0,0,0,0,50,2,[11],FALSE,TRUE,FALSE,5,77.61,77.34,78.99,78.82,,,,,26,
completed,2022-10-09_19-34-15,1.1,,Elderax,10,phishing,1,3,23,947,406,,5,0,2,5,{11: 50},1,5,0,0,0,0,50,2,[11],FALSE,TRUE,FALSE,5,77.61,77.34,78.99,78.82,,,,,26,
completed,2022-10-09_19-34-50,1.1,,Elderax,10,phishing,1,3,23,35,15,,5,0,2,5,{11: 50},1,5,0,0,0,0,50,2,[11],FALSE,TRUE,FALSE,5,77.14,80,77.14,80,,,,,0,
completed,2022-10-09_19-35-31,1.1,,Elderax,10,phishing,1,3,23,35,15,,5,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,50,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,77.14,73.33,74.29,80,,,,,2,
completed,2022-10-09_19-35-43,1.1,,Elderax,10,phishing,1,3,23,35,15,,5,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,500,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,77.14,73.33,77.14,80,,,,,110,
completed,2022-10-09_19-42-36,1.1,,Elderax,10,flag,1,10,141,35,15,,5,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,5,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,100,60,100,66.67,,,,,11,
completed,2022-10-09_19-42-59,1.1,,Elderax,10,flag,1,10,141,35,15,,5,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,5,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,100,60,100,53.33,,,,,23,
completed,2022-10-09_19-43-36,1.1,,Elderax,10,flag,1,10,141,35,15,,5,0,2,3,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,5,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,100,60,100,60,,,,,16,
completed,2022-10-09_19-43-55,1.1,,Elderax,10,flag,1,10,141,35,15,,5,0,4,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,5,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,100,60,100,60,,,,,13,
completed,2022-10-09_19-44-25,1.1,,Elderax,10,balance,1,3,20,35,15,,5,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,50,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,85.71,86.67,85.71,86.67,,,,,4,
completed,2022-10-09_19-44-41,1.1,,Elderax,10,balance,1,3,20,35,15,,5,0,2,5,"{0: 50, 1: 50}",1,5,0,0,0,0,50,2,"[0, 1]",FALSE,TRUE,FALSE,5,82.86,86.67,85.71,86.67,,,,,4,
completed,2022-10-09_19-44-50,1.1,,Elderax,10,balance,1,3,20,35,15,,5,0,2,5,"{0: 50, 1: 50}",1,5,0,0,0,0,500,2,"[0, 1]",FALSE,TRUE,FALSE,5,82.86,86.67,80,80,,,,,97,
completed,2022-10-09_19-46-56,1.1,,Elderax,10,wine,1,3,69,35,15,,5,0,2,5,"{0: 50, 1: 50}",1,5,0,0,0,0,50,2,"[0, 1]",FALSE,TRUE,FALSE,5,97.14,66.67,97.14,60,,,,,0,
completed,2022-10-09_19-47-03,1.1,,Elderax,10,wine,1,3,69,35,15,,5,0,2,5,"{0: 50, 1: 50, 2: 50}",1,5,0,0,0,0,50,2,"[0, 1, 2]",FALSE,TRUE,FALSE,5,97.14,66.67,97.14,60,,,,,0,
completed,2022-10-09_19-47-10,1.1,,Elderax,10,wine,1,3,69,35,15,,5,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50, 10: 50, 11: 50, 12: 50, 13: 50, 14: 50, 15: 50, 16: 50, 17: 50, 18: 50, 19: 50}",1,5,0,0,0,0,50,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",FALSE,TRUE,FALSE,5,100,60,97.14,60,,,,,5,
completed,2022-10-09_19-47-19,1.1,,Elderax,10,wine,1,3,69,35,15,,5,0,2,5,{4: 50},1,5,0,0,0,0,50,2,[4],FALSE,TRUE,FALSE,5,100,60,97.14,60,,,,,0,
completed,2022-10-09_19-47-29,1.1,,Elderax,10,wine,1,3,69,35,15,,5,0,2,5,{4: 50},1,5,0,0,0,0,50,3,[4],FALSE,TRUE,FALSE,5,100,60,97.14,60,,,,,0,
completed,2022-10-09_19-47-32,1.1,,Elderax,10,wine,1,3,69,35,15,,5,0,2,5,{4: 50},1,5,0,0,0,0,50,4,[4],FALSE,TRUE,FALSE,5,100,60,97.14,60,,,,,0,
completed,2022-10-09_19-47-35,1.1,,Elderax,10,wine,1,3,69,35,15,,5,0,2,5,{4: 50},1,5,0,0,0,0,50,5,[4],FALSE,TRUE,FALSE,5,100,60,97.14,60,,,,,0,
completed,2022-10-09_19-47-38,1.1,,Elderax,10,wine,1,3,69,35,15,,5,0,2,5,{4: 50},1,5,0,0,0,0,50,10,[4],FALSE,TRUE,FALSE,5,100,60,97.14,60,,,,,0,
completed,2022-10-09_19-47-40,1.1,,Elderax,10,wine,1,3,69,35,15,,5,0,2,5,{4: 50},1,5,0,0,0,0,50,120,[4],FALSE,TRUE,FALSE,5,100,60,97.14,60,,,,,0,
completed,2022-10-09_19-47-54,1.1,,Elderax,10,wine,1,3,69,35,15,,5,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50, 10: 50, 11: 50, 12: 50, 13: 50, 14: 50, 15: 50, 16: 50, 17: 50, 18: 50, 19: 50}",1,5,0,0,0,0,50,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",FALSE,TRUE,FALSE,5,100,60,97.14,60,,,,,5,
completed,2022-10-09_19-48-09,1.1,,Elderax,10,wine,1,3,69,35,15,,5,0,2,5,"{4: 50, 11: 50, 13: 50}",1,5,0,0,0,0,50,2,"[4, 11, 13]",FALSE,TRUE,FALSE,5,100,60,97.14,60,,,,,3,
completed,2022-10-09_19-48-18,1.1,,Elderax,10,wine,1,3,69,35,15,,5,0,2,5,"{4: 50, 11: 50, 13: 50}",1,5,0,0,0,0,500,2,"[4, 11, 13]",FALSE,TRUE,FALSE,5,100,60,97.14,66.67,,,,,80,
completed,2022-10-09_19-49-51,1.1,,Elderax,10,wine,1,3,69,35,15,,5,0,2,5,{13: 50},1,5,0,0,0,0,500,2,[13],FALSE,TRUE,FALSE,5,97.14,60,97.14,66.67,,,,,62,
completed,2022-10-09_19-51-00,1.1,,Elderax,10,wine,1,3,69,35,15,,5,0,2,5,{13: 50},1,5,0,0,0,0,500,2,[13],FALSE,TRUE,TRUE,5,97.14,60,97.14,66.67,,,,,619,
interrupted,2022-10-09_20-01-36,1.1,,Elderax,10,wine,1,3,69,35,15,,5,0,2,5,{13: 50},1,5,0,0,0,0,-1,2,[13],FALSE,TRUE,FALSE,5,97.14,60,,,,,,,,
completed,2022-10-10_11-52-30,1.1,,Elderax,10,zoo,1,7,21,35,15,,5,0,2,5,{13: 50},1,5,0,0,0,0,5,2,[13],FALSE,TRUE,FALSE,5,94.29,86.67,94.29,86.67,,,,,0,
completed,2022-10-10_11-52-39,1.1,,Elderax,10,zoo,1,7,21,35,15,,5,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,5,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,91.43,86.67,94.29,86.67,,,,,1,
completed,2022-10-10_11-52-54,1.1,,Elderax,10,zoo,1,7,21,35,15,,5,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,50,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,91.43,86.67,94.29,86.67,,,,,1,
completed,2022-10-10_11-53-31,1.1,,Elderax,10,zoo,1,7,21,35,15,,5,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,50,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,TRUE,5,91.43,86.67,94.29,86.67,,,,,1,
completed,2022-10-10_11-53-41,1.1,,Elderax,10,zoo,1,7,21,35,15,,5,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,50,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,91.43,86.67,94.29,86.67,,,,,1,
completed,2022-10-10_11-53-50,1.1,,Elderax,10,zoo,1,7,21,35,15,,5,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50, 10: 50, 11: 50, 12: 50, 13: 50, 14: 50, 15: 50, 16: 50, 17: 50, 18: 50, 19: 50}",1,5,0,0,0,0,50,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",FALSE,TRUE,FALSE,5,91.43,86.67,94.29,86.67,,,,,6,
completed,2022-10-10_11-54-06,1.1,,Elderax,10,zoo,1,7,21,35,15,,5,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50, 10: 50, 11: 50, 12: 50, 13: 50, 14: 50, 15: 50, 16: 50, 17: 50, 18: 50, 19: 50}",1,5,0,0,0,0,100,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",FALSE,TRUE,FALSE,5,91.43,86.67,94.29,86.67,,,,,14,
completed,2022-10-10_11-54-26,1.1,,Elderax,10,zoo,1,7,21,35,15,,5,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50, 10: 50, 11: 50, 12: 50, 13: 50, 14: 50, 15: 50, 16: 50, 17: 50, 18: 50, 19: 50}",1,5,0,0,0,0,100,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",FALSE,TRUE,TRUE,5,91.43,86.67,97.14,86.67,,,,,21,
completed,2022-10-10_11-54-59,1.1,,Elderax,10,zoo,1,7,21,35,15,,5,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,100,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,91.43,86.67,94.29,86.67,,,,,1,
completed,2022-10-12_18-14-16,1.1,,Elderax,10,zoo,1,7,21,35,15,,5,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,100,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,91.43,86.67,94.29,86.67,,,,,1,
completed,2022-10-12_18-15-14,1.1,,Elderax,10,zoo,1,7,21,35,15,,5,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50, 10: 50, 11: 50, 12: 50, 13: 50, 14: 50, 15: 50, 16: 50, 17: 50, 18: 50, 19: 50}",1,5,0,0,0,0,100,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",FALSE,TRUE,FALSE,5,91.43,86.67,94.29,86.67,,,,,14,
completed,2022-10-12_18-16-00,1.1,,Elderax,10,zoo,1,7,21,35,15,,5,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,100,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,91.43,86.67,94.29,86.67,,,,,1,
completed,2022-10-12_18-16-05,1.1,,Elderax,10,zoo,1,7,21,35,15,,5,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,100,3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,91.43,86.67,97.14,86.67,,,,,8,
completed,2022-10-12_18-16-39,1.1,,Elderax,10,post-operative,1,3,22,35,15,,5,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,100,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,68.57,80,68.57,80,,,,,4,
completed,2022-10-12_18-16-55,1.1,,Elderax,10,post-operative,1,3,22,35,15,,5,0,2,5,{0: 50},1,5,0,0,0,0,100,2,[0],FALSE,TRUE,FALSE,5,68.57,80,68.57,80,,,,,0,
completed,2022-10-12_18-17-07,1.1,,Elderax,10,post-operative,1,3,22,35,15,,5,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50}",1,5,0,0,0,0,100,2,"[0, 1, 2, 3, 4]",FALSE,TRUE,FALSE,5,68.57,80,68.57,80,,,,,4,
interrupted,2022-10-12_18-17-30,1.1,,Elderax,10,post-operative,1,3,22,35,15,,5,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50}",1,5,0,0,0,0,1000,2,"[0, 1, 2, 3, 4]",FALSE,TRUE,FALSE,5,68.57,80,,,,,,,,
completed,2022-10-12_18-23-30,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50}",1,5,0,0,0,0,10,2,"[0, 1, 2, 3, 4]",FALSE,TRUE,FALSE,5,97.14,40,97.14,40,,,,,0,
completed,2022-10-12_18-23-47,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,2,5,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,10,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,97.14,53.33,97.14,40,,,,,1,
completed,2022-10-12_18-24-12,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,2,5,{7: 50},1,5,0,0,0,0,10,2,[7],FALSE,TRUE,FALSE,5,97.14,40,97.14,40,,,,,1,
completed,2022-10-12_18-24-18,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,2,5,{7: 50},1,5,0,0,0,0,0,2,[7],FALSE,TRUE,FALSE,5,97.14,40,97.14,40,,,,,1,
completed,2022-10-12_18-24-21,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,2,5,{7: 50},1,5,0,0,0,0,100,2,[7],FALSE,TRUE,FALSE,5,97.14,40,97.14,40,,,,,1,
completed,2022-10-12_18-24-36,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,4,5,{7: 50},1,5,0,0,0,0,100,2,[7],FALSE,TRUE,FALSE,5,91.43,33.33,82.86,33.33,,,,,0,
completed,2022-10-12_18-24-41,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,2,8,{7: 50},1,5,0,0,0,0,100,2,[7],FALSE,TRUE,FALSE,5,100,60,100,60,,,,,0,
completed,2022-10-12_18-24-45,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,2,9,{7: 50},1,5,0,0,0,0,100,2,[7],FALSE,TRUE,FALSE,5,100,60,100,60,,,,,0,
completed,2022-10-12_18-24-48,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,1,9,{7: 50},1,5,0,0,0,0,100,2,[7],FALSE,TRUE,FALSE,5,100,60,100,60,,,,,0,
completed,2022-10-12_18-24-52,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,4,9,{7: 50},1,5,0,0,0,0,100,2,[7],FALSE,TRUE,FALSE,5,97.14,53.33,97.14,53.33,,,,,2,
completed,2022-10-12_18-24-55,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,3,9,{7: 50},1,5,0,0,0,0,100,2,[7],FALSE,TRUE,FALSE,5,97.14,53.33,97.14,53.33,,,,,0,
completed,2022-10-12_18-24-58,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,6,9,{7: 50},1,5,0,0,0,0,100,2,[7],FALSE,TRUE,FALSE,5,94.29,33.33,91.43,33.33,,,,,1,
completed,2022-10-12_18-25-22,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,5,10,{7: 50},1,5,0,0,0,0,100,2,[7],FALSE,TRUE,FALSE,5,97.14,53.33,97.14,40,,,,,4,
completed,2022-10-12_18-25-33,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,5,11,{7: 50},1,5,0,0,0,0,100,2,[7],FALSE,TRUE,FALSE,5,97.14,53.33,97.14,40,,,,,7,
completed,2022-10-12_18-25-40,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,5,12,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,97.14,53.33,97.14,53.33,,,,,0,
completed,2022-10-12_18-25-45,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,5,11,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,97.14,53.33,97.14,53.33,,,,,0,
completed,2022-10-12_18-25-48,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,5,12,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,97.14,53.33,97.14,53.33,,,,,0,
completed,2022-10-12_18-25-49,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,5,13,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,97.14,53.33,97.14,53.33,,,,,0,
completed,2022-10-12_18-25-53,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,5,8,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,97.14,53.33,94.29,33.33,,,,,0,
completed,2022-10-12_18-25-56,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,4,8,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,97.14,53.33,97.14,53.33,,,,,0,
completed,2022-10-12_18-26-01,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,3,8,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,97.14,53.33,97.14,53.33,,,,,0,
completed,2022-10-12_18-26-03,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,2,8,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,100,60,100,60,,,,,0,
completed,2022-10-12_18-26-07,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,1,8,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,100,60,100,60,,,,,0,
completed,2022-10-12_18-26-09,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,3,8,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,97.14,53.33,97.14,53.33,,,,,0,
completed,2022-10-12_18-26-13,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,3,13,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,100,60,100,60,,,,,0,
completed,2022-10-12_18-26-16,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,3,12,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,100,60,100,60,,,,,0,
completed,2022-10-12_18-26-18,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,3,11,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,97.14,60,97.14,60,,,,,0,
completed,2022-10-12_18-26-21,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,3,10,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,97.14,53.33,97.14,53.33,,,,,0,
completed,2022-10-12_18-26-25,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,4,10,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,97.14,53.33,97.14,53.33,,,,,0,
completed,2022-10-12_18-26-28,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,5,10,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,97.14,53.33,97.14,53.33,,,,,0,
completed,2022-10-12_18-26-31,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,6,10,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,97.14,53.33,97.14,53.33,,,,,0,
completed,2022-10-12_18-26-34,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,9,10,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,91.43,33.33,82.86,33.33,,,,,0,
completed,2022-10-12_18-26-39,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,10,10,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,85.71,33.33,51.43,40,,,,,0,
completed,2022-10-12_18-26-46,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,9,10,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,91.43,33.33,82.86,33.33,,,,,0,
